,time_code,emotion_values.grief,emotion_values.joy,emotion_values.disgust,emotion_values.outofbreath,emotion_values.pain,emotion_values.anger,emotion_values.amazement,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
17,0.9333124756813049,0.0,0.1423388123512268,0.0,0.0,0.0,0.02894713543355465,0.0,0.0,0.0,0.028301341459155083
18,0.9666249752044678,0.0,0.15159323811531067,0.0,0.0,0.0,0.027792485430836678,0.0,0.0,0.0,0.026661986485123634
19,1.0,0.0,0.16041406989097595,0.0,0.0,0.0,0.0266606193035841,0.0,0.0,0.0,0.02506355755031109
20,1.0333125591278076,0.0,0.16877521574497223,0.0,0.0,0.0,0.025566276162862778,0.0,0.0,0.0,0.023523837327957153
21,1.0666249990463257,0.0,0.17666879296302795,0.0,0.0,0.0,0.024518335238099098,0.0,0.0,0.0,0.022053267806768417
22,1.100000023841858,0.0,0.18428947031497955,6.475881377809856e-07,0.0,0.0,0.023343944922089577,0.0,0.0,0.0,0.020651431754231453
23,1.133312463760376,0.0,0.1915794461965561,1.705315412436903e-06,0.0,0.0,0.022110432386398315,0.0,0.0,0.0,0.019322536885738373
24,1.1666250228881836,0.0,0.19850756227970123,3.009846068380284e-06,0.0,0.0,0.020862963050603867,0.0,0.0,0.0,0.018067874014377594
25,1.2000000476837158,0.0,0.205060675740242,4.449530933925416e-06,0.0,0.0,0.019631320610642433,0.0,0.0,0.0,0.01688680239021778
26,1.2333124876022339,0.0,0.21123775839805603,5.948721991444472e-06,0.0,0.0,0.01843465492129326,0.0,0.0,0.0,0.015777435153722763
27,1.2666250467300415,0.0,0.2170456200838089,7.4568074523995165e-06,0.0,0.0,0.017284775152802467,0.0,0.0,0.0,0.014737098477780819
28,1.2999999523162842,0.0,0.22249607741832733,8.940542102209292e-06,0.0,0.0,0.016188455745577812,0.0,0.0,0.0,0.013762670569121838
29,1.3333125114440918,0.0,0.22760406136512756,1.0378692422818858e-05,0.0,0.0,0.015149058774113655,0.0,0.0,0.0,0.012850791215896606
30,1.3666249513626099,0.0,0.23238609731197357,1.1758297659980599e-05,0.0,0.0,0.01416763849556446,0.0,0.0,0.0,0.011998014524579048
31,1.399999976158142,0.0,0.23685956001281738,1.3072061847196892e-05,0.0,0.0,0.013243724592030048,0.0,0.0,0.0,0.011200906708836555
32,1.4333125352859497,0.0,0.24104194343090057,1.4316535271063913e-05,0.0,0.0,0.012375859543681145,0.0,0.0,0.0,0.01045611035078764
33,1.4666249752044678,0.0,0.24495044350624084,1.5608931789756753e-05,0.0,0.0,0.011562018655240536,0.0,0.0,0.0,0.009760389104485512
34,1.4999375343322754,0.0,0.24860182404518127,1.690678982413374e-05,0.0,0.0,0.010799751617014408,0.0,0.0,0.0,0.009110642597079277
35,1.5333125591278076,0.0,0.2520121932029724,1.8182261555921286e-05,0.0,0.0,0.01008642464876175,0.0,0.0,0.0,0.0085039297118783
36,1.5666249990463257,0.0,0.25519686937332153,1.9417593648540787e-05,0.0,0.0,0.009419336915016174,0.0,0.0,0.0,0.007937464863061905
37,1.600000023841858,0.0,0.2581704258918762,2.060199767583981e-05,0.0,0.0,0.008795802481472492,0.0,0.0,0.0,0.007408625446259975
38,1.633312463760376,0.0,0.2609465718269348,2.1729440049966797e-05,0.0,0.0,0.008213192224502563,0.0,0.0,0.0,0.006914944853633642
39,1.6666250228881836,0.0,0.2635382413864136,2.279711770825088e-05,0.0,0.0,0.007668972481042147,0.0,0.0,0.0,0.006454107817262411
40,1.7000000476837158,0.0,0.2659575343132019,2.3804395823390223e-05,0.0,0.0,0.007160718087106943,0.0,0.0,0.0,0.0060239448212087154
41,1.7333124876022339,0.0,0.2682158052921295,2.4752067474764772e-05,0.0,0.0,0.006686126347631216,0.0,0.0,0.0,0.005622426047921181
42,1.7666250467300415,0.0,0.2703237533569336,2.564184251241386e-05,0.0,0.0,0.006243019364774227,0.0,0.0,0.0,0.005247652530670166
43,1.7999999523162842,0.0,0.27229130268096924,2.6475996492081322e-05,0.0,0.0,0.005829344969242811,0.0,0.0,0.0,0.004897847305983305
44,1.8333125114440918,0.0,0.273731529712677,0.0004138161020819098,0.0,0.0,0.0054473248310387135,0.0,0.0,0.0,0.00457135122269392
45,1.8666249513626099,0.0,0.2747984528541565,0.001045926590450108,0.0,0.0,0.005093625281006098,0.0,0.0,0.0,0.004266613163053989
46,1.8999375104904175,0.0,0.2756001055240631,0.0018253115704283118,0.0,0.0,0.004765502642840147,0.0,0.0,0.0,0.003982185386121273
47,1.9333125352859497,0.0,0.2762124240398407,0.002685328247025609,0.0,0.0,0.00446065329015255,0.0,0.0,0.0,0.0037167156115174294
48,1.9666249752044678,0.0,0.2766888439655304,0.0035808240063488483,0.0,0.0,0.004177105613052845,0.0,0.0,0.0,0.0034689409658312798
49,2.0,0.0,0.2770669162273407,0.004481589421629906,0.0,0.0,0.003913146443665028,0.0,0.0,0.0,0.0032376828603446484
50,2.0333125591278076,0.0,0.27737316489219666,0.005367781966924667,0.0,0.0,0.0036672637797892094,0.0,0.0,0.0,0.0030218404717743397
51,2.0666251182556152,0.0,0.2776263952255249,0.006226730532944202,0.0,0.0,0.003438109066337347,0.0,0.0,0.0,0.0028203867841511965
52,2.0999999046325684,0.0,0.27783989906311035,0.007050700020045042,0.0,0.0,0.003224465996026993,0.0,0.0,0.0,0.0026323627680540085
53,2.133312463760376,0.0,0.2780231833457947,0.00783533789217472,0.0,0.0,0.0030252307187765837,0.0,0.0,0.0,0.0024568731896579266
54,2.1666250228881836,0.0,0.2781830430030823,0.008578586392104626,0.0,0.0,0.002839392749592662,0.0,0.0,0.0,0.002293082419782877
55,2.200000047683716,0.0,0.2786926031112671,0.00891931913793087,0.0,0.0,0.0026627022307366133,0.0,0.0,0.0,0.002140210708603263
56,2.2333126068115234,0.0,0.2794203758239746,0.00899026170372963,0.0,0.0,0.002495521679520607,0.0,0.0,0.0,0.001997530460357666
57,2.266624927520752,0.0,0.28027620911598206,0.0088835209608078,0.0,0.0,0.0023378983605653048,0.0,0.0,0.0,0.0018643620423972607
58,2.299999952316284,0.0,0.2811985909938812,0.008662830106914043,0.0,0.0,0.002189671155065298,0.0,0.0,0.0,0.0017400714568793774
59,2.333312511444092,0.0,0.28214597702026367,0.008372104726731777,0.0,0.0,0.002050547394901514,0.0,0.0,0.0,0.001624066848307848
60,2.3666250705718994,0.0,0.2830907702445984,0.008041438646614552,0.0,0.0,0.0019201537361368537,0.0,0.0,0.0,0.0015157958259806037
61,2.4000000953674316,0.0,0.2840149700641632,0.007691291160881519,0.0,0.0,0.0017980715492740273,0.0,0.0,0.0,0.001414742786437273
62,2.43331241607666,0.0,0.2849072217941284,0.0073354183696210384,0.0,0.0,0.0016838612500578165,0.0,0.0,0.0,0.001320426701568067
63,2.4666249752044678,0.0,0.285760760307312,0.006982923019677401,0.0,0.0,0.0015770780155435205,0.0,0.0,0.0,0.0012323982082307339
64,2.4999375343322754,0.0,0.2865719497203827,0.006639683619141579,0.0,0.0,0.0014772829599678516,0.0,0.0,0.0,0.0011502383276820183
65,2.5333125591278076,0.0,0.2873392403125763,0.006309356540441513,0.0,0.0,0.0013840494211763144,0.0,0.0,0.0,0.00107355578802526
66,2.5666251182556152,0.0,0.2820953130722046,0.01196212787181139,0.0,0.0,0.001296425354667008,0.0,0.0,0.0,0.0010019855108112097
67,2.5999999046325684,0.0,0.2730289697647095,0.021410800516605377,0.0,0.0,0.0012142189079895616,0.0,0.0,0.0,0.0009351864573545754
68,2.633312463760376,0.0,0.2616465985774994,0.03315049037337303,0.0,0.0,0.0011371958535164595,0.0,0.0,0.0,0.0008728406392037868
69,2.6666250228881836,0.0,0.24897876381874084,0.046152181923389435,0.0,0.0,0.0010650998447090387,0.0,0.0,0.0,0.0008146513137035072
70,2.700000047683716,0.0,0.23572444915771484,0.05971834808588028,0.0,0.0,0.000997664756141603,0.0,0.0,0.0,0.0007603412377648056
71,2.7333126068115234,0.0,0.2223520427942276,0.07338198274374008,0.0,0.0,0.0009346235892735422,0.0,0.0,0.0,0.0007096518529579043
72,2.766624927520752,0.0,0.20916995406150818,0.08683601766824722,0.0,0.0,0.0008757138857617974,0.0,0.0,0.0,0.0006623417139053345
73,2.799999952316284,0.0,0.19637581706047058,0.0998840481042862,0.0,0.0,0.0008206815109588206,0.0,0.0,0.0,0.0006181856151670218
74,2.833312511444092,0.0,0.18409103155136108,0.11240585148334503,0.0,0.0,0.0007692830986343324,0.0,0.0,0.0,0.0005769732524640858
75,2.8666250705718994,0.0,0.17238472402095795,0.12433341145515442,0.0,0.0,0.0007212867494672537,0.0,0.0,0.0,0.0005385084077715874
76,2.899937391281128,0.0,0.1612904816865921,0.135634183883667,0.0,0.0,0.0006764730205759406,0.0,0.0,0.0,0.0005026078433729708
77,2.93331241607666,0.0,0.1508164405822754,0.1459568291902542,0.0,0.0,0.0006336653605103493,0.0,0.0,0.00032463259412907064,0.000473999185487628
78,2.9666249752044678,0.0,0.1409570574760437,0.1554339975118637,0.0,0.0,0.000593024305999279,0.0,0.0,0.0008548658224754035,0.00045072680222801864
79,3.0,0.0,0.13169646263122559,0.16416923701763153,0.0,0.0,0.00055461167357862,0.0,0.0,0.00150881998706609,0.00043140616617165506
80,3.0333125591278076,0.0,0.12301228195428848,0.172245055437088,0.0,0.0,0.0005184231558814645,0.0,0.0,0.0022305261809378862,0.0004150538006797433
81,3.0666251182556152,0.0,0.11487836390733719,0.17972850799560547,0.0,0.0,0.0004844115464948118,0.0,0.0,0.0029820629861205816,0.00040096777956932783
82,3.0999999046325684,0.0,0.10726664215326309,0.1866752952337265,0.0,0.0,0.0004525023978203535,0.0,0.0,0.0037380584981292486,0.00038864408270455897
83,3.133312463760376,0.0,0.10014831274747849,0.19313251972198486,0.0,0.0,0.00042260505142621696,0.0,0.0,0.004481846932321787,0.0003777182719204575
84,3.1666250228881836,0.0,0.093494713306427,0.1991407573223114,0.0,0.0,0.000394620030419901,0.0,0.0,0.005202784202992916,0.00036792425089515746
85,3.200000047683716,0.0,0.08727779984474182,0.20473550260066986,0.0,0.0,0.0003684440744109452,0.0,0.0,0.00589437410235405,0.0003590655978769064
86,3.2333126068115234,0.0,0.08147052675485611,0.20994818210601807,0.0,0.0,0.0003439735737629235,0.0,0.0,0.006552957464009523,0.00035099516389891505
87,3.266624927520752,0.0,0.07604703307151794,0.21480700373649597,0.0,0.0,0.0003211067523807287,0.0,0.0,0.007176805287599564,0.0003436011611483991
88,3.299999952316284,0.0,0.07102308422327042,0.21465550363063812,0.0,0.0,0.0002997449482791126,0.0,0.0,0.0074796732515096664,0.0003318983654025942
89,3.333312511444092,0.0,0.06636066734790802,0.21123358607292175,0.0,0.0,0.00027979366132058203,0.0,0.0,0.007566776126623154,0.00031761458376422524
90,3.3666250705718994,0.0,0.06202768161892891,0.2057434618473053,0.0,0.0,0.0002611629315651953,0.0,0.0,0.007511171977967024,0.0003019302384927869
91,3.4000000953674316,0.0,0.05799659341573715,0.1990119069814682,0.0,0.0,0.00024376761575695127,0.0,0.0,0.007363442797213793,0.00028564452077262104
92,3.43331241607666,0.0,0.05424336716532707,0.1916039139032364,0.0,0.0,0.00022752732911612839,0.0,0.0,0.007158481515944004,0.0002692916023079306
93,3.4666249752044678,0.0,0.05074673518538475,0.18390214443206787,0.0,0.0,0.00021236645989120007,0.0,0.0,0.006920226383954287,0.0002532218932174146
94,3.4999375343322754,0.0,0.047487687319517136,0.1761624664068222,0.0,0.0,0.0001982140092877671,0.0,0.0,0.006664985325187445,0.00023765857622493058
95,3.5333125591278076,0.0,0.044449031352996826,0.16855283081531525,0.0,0.0,0.00018500348960515112,0.0,0.0,0.006403750739991665,0.000222737347939983
96,3.5666251182556152,0.0,0.04161515086889267,0.16118034720420837,0.0,0.0,0.0001726725313346833,0.0,0.0,0.006143826525658369,0.0002085340820485726
97,3.5999999046325684,0.0,0.03897172585129738,0.15411023795604706,0.0,0.0,0.00016116286860778928,0.0,0.0,0.0058899554423987865,0.00019508392142597586
98,3.633312463760376,0.0,0.036505598574876785,0.1473791003227234,0.0,0.0,0.00015041996084619313,0.0,0.0,0.005645116791129112,0.00018239481141790748
99,3.6666250228881836,0.0,0.034172892570495605,0.14010868966579437,0.0,0.0,0.00014039286179468036,0.0,0.0,0.005378492642194033,0.00017045671120285988
100,3.700000047683716,0.0,0.031974002718925476,0.13263137638568878,0.0,0.0,0.00013103397213853896,0.0,0.0,0.005102966912090778,0.00015924801118671894
101,3.7333126068115234,0.0,0.029906516894698143,0.12516841292381287,0.0,0.0,0.00012229882122483104,0.0,0.0,0.004827136639505625,0.00014874001499265432
102,3.766624927520752,0.0,0.02796623669564724,0.11786411702632904,0.0,0.0,0.00011414587061153725,0.0,0.0,0.004556623753160238,0.00013890000991523266
103,3.799999952316284,0.0,0.026147866621613503,0.11080954968929291,0.0,0.0,0.00010653636854840443,0.0,0.0,0.004294995218515396,0.0001296931877732277
104,3.833312511444092,0.0,0.024445513263344765,0.10405923426151276,0.0,0.0,9.943409531842917e-05,0.0,0.0,0.004044403787702322,0.00012108421651646495
105,3.8666250705718994,0.0,0.022853001952171326,0.09764270484447479,0.0,0.0,9.28052540984936e-05,0.0,0.0,0.0038060348015278578,0.00011303800420137122
106,3.899937391281128,0.0,0.021364107728004456,0.09157256782054901,0.0,0.0,8.661831088829786e-05,0.0,0.0,0.0035804191138595343,0.00010552038293099031
107,3.93331241607666,0.0,0.01997268572449684,0.08585016429424286,0.0,0.0,8.08438053354621e-05,0.0,0.0,0.00336764776147902,9.84984653769061e-05
108,3.9666249752044678,0.0,0.018672773614525795,0.08046937733888626,0.0,0.0,7.545425614807755e-05,0.0,0.0,0.003167523071169853,9.194084123009816e-05
109,4.0,0.0,0.01745864748954773,0.07541940361261368,0.0,0.0,7.0424001023639e-05,0.0,0.0,0.0029796636663377285,8.58177081681788e-05
110,4.0333123207092285,0.0,0.02124570682644844,0.07166630774736404,0.0,0.0,7.087440462782979e-05,0.0,0.0,0.002797335386276245,8.010090823518112e-05
111,4.066625118255615,0.0,0.028224466368556023,0.06883557885885239,0.0,0.0,7.48965103412047e-05,0.0,0.0,0.002622267697006464,7.476391328964382e-05
112,4.099999904632568,0.0,0.03714889660477638,0.06666406989097595,0.0,0.0,8.117167453747243e-05,0.0,0.0,0.00245544477365911,6.978180317673832e-05
113,4.133312702178955,0.0,0.04716600850224495,0.06496668606996536,0.0,0.0,8.879333472577855e-05,0.0,0.0,0.0022973448503762484,6.513118569273502e-05
114,4.166625022888184,0.0,0.057696666568517685,0.06361301243305206,0.0,0.0,9.71422778093256e-05,0.0,0.0,0.0021481059957295656,6.0790160205215216e-05
115,4.199999809265137,0.0,0.06835222244262695,0.06251095980405807,0.0,0.0,0.00010579940135357901,0.0,0.0,0.0020076411310583353,5.673822306562215e-05
116,4.233312606811523,0.0,0.07887627184391022,0.06159535422921181,0.0,0.0,0.00011448471923358738,0.0,0.0,0.0018757180077955127,5.295619121170603e-05
117,4.266624927520752,0.0,0.08910391479730606,0.06081986427307129,0.0,0.0,0.00012301476090215147,0.0,0.0,0.0017520139226689935,4.94261366839055e-05
118,4.300000190734863,0.0,0.09893336147069931,0.06015143170952797,0.0,0.0,0.000131272739963606,0.0,0.0,0.0016361535526812077,4.6131317503750324e-05
119,4.333312511444092,0.0,0.10830605775117874,0.05956630781292915,0.0,0.0,0.0001391878176946193,0.0,0.0,0.0015277350321412086,4.305606853449717e-05
120,4.36662483215332,0.0,0.11719289422035217,0.05904731526970863,0.0,0.0,0.00014672057295683771,0.0,0.0,0.00142634694930166,4.018578692921437e-05
121,4.400000095367432,0.0,0.12644463777542114,0.05772963538765907,0.0,0.0,0.00015126785729080439,0.0,0.0,0.0013315797550603747,3.750682299141772e-05
122,4.43331241607666,0.0,0.13574975728988647,0.055916495621204376,0.0,0.0,0.00015377369709312916,0.0,0.0,0.001243033679202199,3.5006429243367165e-05
123,4.466625213623047,0.0,0.14490363001823425,0.05381592735648155,0.0,0.0,0.0001548956788610667,0.0,0.0,0.0011603228049352765,3.2672709494363517e-05
124,4.499937534332275,0.0,0.15377560257911682,0.051569584757089615,0.0,0.0,0.00015509109653066844,0.0,0.0,0.001083078677766025,3.0494558814098127e-05
125,4.5333123207092285,0.0,0.16228598356246948,0.049272920936346054,0.0,0.0,0.00015467724006157368,0.0,0.0,0.0010109508875757456,2.846161078196019e-05
126,4.566625118255615,0.0,0.17038990557193756,0.0469893179833889,0.0,0.0,0.00015387361054308712,0.0,0.0,0.0009436083491891623,2.6564186555333436e-05
127,4.599999904632568,0.0,0.1780661940574646,0.04475991800427437,0.0,0.0,0.0001528314023744315,0.0,0.0,0.0008807390695437789,2.4793251213850453e-05
128,4.633312702178955,0.0,0.18530957400798798,0.042610522359609604,0.0,0.0,0.00015165416698437184,0.0,0.0,0.0008220496820285916,2.3140375560615212e-05
129,4.666625022888184,0.0,0.19212526082992554,0.04055638238787651,0.0,0.0,0.00015041226288303733,0.0,0.0,0.0007672649226151407,2.1597687009489164e-05
130,4.699999809265137,0.0,0.19852519035339355,0.03860555961728096,0.0,0.0,0.00014915294013917446,0.0,0.0,0.0007161269313655794,2.0157847757218406e-05
131,4.733312606811523,0.0,0.20452553033828735,0.03676125034689903,0.0,0.0,0.00014790741261094809,0.0,0.0,0.0006683942046947777,1.8813992937793955e-05
132,4.766624927520752,0.0,0.210351824760437,0.034821849316358566,0.0,0.0,0.00014495072537101805,0.0,0.0,0.0006238409550860524,1.755972880346235e-05
133,4.800000190734863,0.0,0.21594789624214172,0.032859109342098236,0.0,0.0,0.00014093518257141113,0.0,0.0,0.0005822560633532703,1.6389081793022342e-05
134,4.833312511444092,0.0,0.22128160297870636,0.030920375138521194,0.0,0.0,0.00013630816829390824,0.0,0.0,0.0005434420891106129,1.5296476703952067e-05
135,4.86662483215332,0.0,0.2263372540473938,0.029036100953817368,0.0,0.0,0.00013137422502040863,0.0,0.0,0.000507214805111289,1.4276713045546785e-05
136,4.899937629699707,0.0,0.2311101108789444,0.027225090190768242,0.0,0.0,0.00012633840378839523,0.0,0.0,0.0004734020621981472,1.3324932297109626e-05
137,4.93331241607666,0.0,0.23560278117656708,0.025498168542981148,0.0,0.0,0.00012133676500525326,0.0,0.0,0.00044184300350025296,1.2436603356036358e-05
138,4.966625213623047,0.0,0.23982250690460205,0.02386072278022766,0.0,0.0,0.00011645747872535139,0.0,0.0,0.00041238751146011055,1.1607497071963735e-05
139,5.0,0.0,0.2437795251607895,0.02231447957456112,0.0,0.0,0.00011175571125932038,0.0,0.0,0.0003848955384455621,1.0833663509401958e-05
140,5.0333123207092285,0.0,0.24748578667640686,0.020858751609921455,0.0,0.0,0.00010726396430982277,0.0,0.0,0.0003592362336348742,1.011142012430355e-05
141,5.066625118255615,0.0,0.2509540915489197,0.019491273909807205,0.0,0.0,0.00010299925634171814,0.0,0.0,0.000335287390043959,9.437324479222298e-06
142,5.099999904632568,0.0,0.25419753789901733,0.01820879988372326,0.0,0.0,9.896819392452016e-05,0.0,0.0,0.00031293509528040886,8.808169695839752e-06
143,5.133312702178955,0.0,0.2572290301322937,0.01700783707201481,0.0,0.0,9.510918607702479e-05,0.0,0.0,0.000292072887532413,8.220958079618867e-06
144,5.166625022888184,0.0,0.26006144285202026,0.015884146094322205,0.0,0.0,9.14397751330398e-05,0.0,0.0,0.00027260143542662263,7.672894753341097e-06
145,5.199999809265137,0.0,0.2627071440219879,0.014833413995802402,0.0,0.0,8.796761539997533e-05,0.0,0.0,0.0002544280723668635,7.1613681029703e-06
146,5.233312606811523,0.0,0.2651779055595398,0.013851362280547619,0.0,0.0,8.469377644360065e-05,0.0,0.0,0.00023746624356135726,6.68394341118983e-06
147,5.266624927520752,0.0,0.26748496294021606,0.01293382328003645,0.0,0.0,8.161497680703178e-05,0.0,0.0,0.00022163520043250173,6.238346941245254e-06
148,5.300000190734863,0.0,0.26963895559310913,0.012076783925294876,0.0,0.0,7.872518472140655e-05,0.0,0.0,0.00020685954950749874,5.8224572967446875e-06
149,5.333312511444092,0.0,0.2716498374938965,0.011276411823928356,0.0,0.0,7.60166731197387e-05,0.0,0.0,0.0001930689177243039,5.434293143480318e-06
150,5.36662483215332,0.0,0.27352702617645264,0.010529069229960442,0.0,0.0,7.34807617845945e-05,0.0,0.0,0.00018019767594523728,5.072007297712844e-06
151,5.400000095367432,0.0,0.27527931332588196,0.009831318631768227,0.0,0.0,7.110834121704102e-05,0.0,0.0,0.00016818450239952654,4.73387308375095e-06
152,5.43331241607666,0.0,0.27691492438316345,0.009179924614727497,0.0,0.0,6.889018550282344e-05,0.0,0.0,0.0001569722080603242,4.4182816054672e-06
153,5.466625213623047,0.0,0.2784416377544403,0.00857184361666441,0.0,0.0,6.68171705910936e-05,0.0,0.0,0.00014650740195065737,4.1237294681195635e-06
154,5.499937534332275,0.0,0.27986642718315125,0.008004553616046906,0.0,0.0,6.478274008259177e-05,0.0,0.0,0.00013674022920895368,3.848814230877906e-06
155,5.5333123207092285,0.0,0.28119608759880066,0.007475259248167276,0.0,0.0,6.281420064624399e-05,0.0,0.0,0.00012762421101797372,3.5922269034927012e-06
156,5.566625118255615,0.0,0.2824370563030243,0.006981374695897102,0.0,0.0,6.09280941716861e-05,0.0,0.0,0.00011911593901459128,3.352745125084766e-06
157,5.599999904632568,0.0,0.2835952341556549,0.006520502269268036,0.0,0.0,5.9133555623702705e-05,0.0,0.0,0.00011117487883893773,3.129228616671753e-06
158,5.633312702178955,0.0,0.2846761643886566,0.006090415176004171,0.0,0.0,5.743473957409151e-05,0.0,0.0,0.00010376322461524978,2.920613496826263e-06
159,5.666625022888184,0.0,0.2856850028038025,0.005689042620360851,0.0,0.0,5.583243182627484e-05,0.0,0.0,9.684567339718342e-05,2.7259056878392585e-06
160,5.699999809265137,0.0,0.28662657737731934,0.0053144581615924835,0.0,0.0,5.432522448245436e-05,0.0,0.0,9.038929420057684e-05,2.544178641983308e-06
161,5.733312606811523,0.0,0.2875053584575653,0.004964866675436497,0.0,0.0,5.2910298109054565e-05,0.0,0.0,8.436334610451013e-05,2.374566747675999e-06
162,5.766624927520752,0.0,0.28832554817199707,0.004638595972210169,0.0,0.0,5.158395288162865e-05,0.0,0.0,7.873911818023771e-05,2.2162623736221576e-06
163,5.800000190734863,0.0,0.2890910506248474,0.004334086552262306,0.0,0.0,5.0342012400506064e-05,0.0,0.0,7.348984945565462e-05,2.0685115487140138e-06
164,5.833312511444092,0.0,0.28980550169944763,0.004049885086715221,0.0,0.0,4.91800565214362e-05,0.0,0.0,6.85905251884833e-05,1.930610778799746e-06
165,5.86662483215332,0.0,0.28447774052619934,0.009778224863111973,0.0,0.0,4.7437308239750564e-05,0.0,0.0,6.497280264738947e-05,1.8019034087046748e-06
166,5.899937629699707,0.0,0.27530890703201294,0.019320189952850342,0.0,0.0,4.5349966967478395e-05,0.0,0.0,6.22647421550937e-05,1.6817765526866424e-06
167,5.93331241607666,0.0,0.26381394267082214,0.031162884086370468,0.0,0.0,4.307923882151954e-05,0.0,0.0,6.020516229909845e-05,1.5696581385782338e-06
168,5.966625213623047,0.0,0.25102919340133667,0.04427187144756317,0.0,0.0,4.073410673299804e-05,0.0,0.0,5.861043246113695e-05,1.4650141793026705e-06
169,6.0,0.0,0.23765742778778076,0.057945989072322845,0.0,0.0,3.8387275708373636e-05,0.0,0.0,5.735131344408728e-05,1.3673466128238942e-06
170,6.0333123207092285,0.0,0.22416961193084717,0.07171584665775299,0.0,0.0,3.608626502682455e-05,0.0,0.0,5.633663749904372e-05,1.2761901189151104e-06
171,6.066625118255615,0.0,0.2108757346868515,0.08527284860610962,0.0,0.0,3.386121534276754e-05,0.0,0.0,5.550196146941744e-05,1.1911107549167355e-06
172,6.099999904632568,0.0,0.19797441363334656,0.09841965138912201,0.0,0.0,3.173029108438641e-05,0.0,0.0,5.4801574151497334e-05,1.1117034546259674e-06
173,6.133312702178955,0.0,0.18558761477470398,0.11103551834821701,0.0,0.0,2.9703482141485438e-05,0.0,0.0,5.420293746283278e-05,1.0375898682468687e-06
174,6.166625022888184,0.0,0.17378468811511993,0.1230521872639656,0.0,0.0,2.7785230486188084e-05,0.0,0.0,5.368273923522793e-05,9.684172255219892e-07
175,6.199999809265137,0.0,0.16259931027889252,0.13443705439567566,0.0,0.0,2.5976267352234572e-05,0.0,0.0,5.322419747244567e-05,9.038561188390304e-07
176,6.233312606811523,0.0,0.15208390355110168,0.1451355516910553,0.0,0.0,2.427488834655378e-05,0.0,0.0,5.367966150515713e-05,8.435990253019554e-07
177,6.266624927520752,0.0,0.1422165334224701,0.15517166256904602,0.0,0.0,2.267782110720873e-05,0.0,0.0,5.472316115628928e-05,7.873591130191926e-07
178,6.300000190734863,0.0,0.1329699158668518,0.1645742952823639,0.0,0.0,2.1180847397772595e-05,0.0,0.0,5.612997483694926e-05,7.348685358010698e-07
179,6.333312511444092,0.0,0.12431376427412033,0.1733749955892563,0.0,0.0,1.97792069229763e-05,0.0,0.0,5.7746019592741504e-05,6.858772962914372e-07
180,6.36662483215332,0.0,0.1162165179848671,0.18160641193389893,0.0,0.0,1.846788654802367e-05,0.0,0.0,5.946644159848802e-05,6.401521090992901e-07
181,6.400000095367432,0.0,0.10864637047052383,0.1893012672662735,0.0,0.0,1.724179855955299e-05,0.0,0.0,6.122064223745838e-05,5.974752639303915e-07
