,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw,blendShapes.TongueTipUp,blendShapes.TongueTipDown,blendShapes.TongueTipLeft,blendShapes.TongueTipRight,blendShapes.TongueRollUp,blendShapes.TongueRollDown,blendShapes.TongueRollLeft,blendShapes.TongueRollRight,blendShapes.TongueUp,blendShapes.TongueDown,blendShapes.TongueLeft,blendShapes.TongueRight,blendShapes.TongueIn,blendShapes.TongueStretch,blendShapes.TongueWide,blendShapes.TongueNarrow
0,0.0,0.0012005283497273922,0.0,0.0,0.0,0.0,0.0,0.0,0.0010551384184509516,0.0,0.0,0.0,0.0,0.0,1.0014318831963465e-05,0.0,0.0,0.0005288355168886483,0.006310204043984413,0.0,0.0028780654538422823,0.0013195823412388563,0.0,3.448089410085231e-05,0.0,0.0,0.0,5.7503482821630314e-05,0.0,0.0,1.329889528278727e-05,0.0,0.0017278938321396708,0.0,0.0,0.0019167530117556453,0.0,0.0,1.970715311472304e-05,0.0,0.001347633427940309,0.0013375155394896865,0.0,0.0,0.00024283202947117388,0.003026732010766864,0.003157291328534484,0.00029819770134054124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027910778298974037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101324200630188,0.0,0.001092439633794129,0.0,0.010159156285226345,0.0,0.009516462683677673
1,0.03333333333333333,0.0013944001402705908,0.0,0.0,0.0,0.0,0.0011235574493184686,0.0,0.0011575912358239293,0.0,0.0,0.0,0.0,0.0010026070522144437,5.057250746176578e-05,0.0,0.0,0.0003688589495141059,0.007030870765447617,0.0,0.0,0.0,0.00013218830281402916,0.0,0.009959866292774677,0.008437279611825943,0.0,0.0001356090506305918,0.00088773004245013,0.0007013541762717068,9.822301944950595e-05,6.156539893709123e-05,0.0009832200594246387,0.0,0.0,0.0056703523732721806,0.0,0.0,0.0,0.00029369056574068964,0.008857732638716698,0.008785380981862545,0.005497576203197241,0.004920070990920067,0.006878021638840437,0.0,5.3327676141634583e-05,0.0,0.0010631392942741513,0.0009151190752163529,0.002250164980068803,0.0022300078999251127,0.0,0.0,0.0,0.0,0.0,0.0010293519590049982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21003027260303497,0.0,0.001363522605970502,0.0,0.012594248168170452,0.0,0.004609215073287487
2,0.06666666666666667,0.0012900559231638908,0.0,0.0,0.0,0.0,0.0010588139994069934,0.0,0.0010350497905164957,0.0,0.0,0.0,0.0,0.0009460854926146567,6.200496864039451e-05,0.0,0.0,0.00020590401254594326,0.010027497075498104,0.0,0.0,0.0,0.00017371792637277395,0.0,0.01071204524487257,0.008861350826919079,0.0,0.00014860587543807924,0.0009410108905285597,0.0007155059138312936,0.00010632583143888041,7.053165609249845e-05,0.0007334686815738678,0.0,0.0,0.006191667634993792,0.0,0.0,0.0,0.0004101820813957602,0.00969866756349802,0.009665840305387974,0.005990682635456324,0.0053637525998055935,0.007201859727501869,0.0,5.635060369968414e-05,0.0,0.001029559294693172,0.0008726628147996962,0.0024198840837925673,0.00240503903478384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20862460136413574,0.0,0.0014320100890472531,0.0,0.013055410236120224,0.0,0.0012173124123364687
3,0.1,0.0018373846542090178,0.0,0.0,0.0,0.0,0.0,0.0,0.0015916205011308193,0.0,0.0,0.0,0.0,0.0,3.143307912978344e-05,0.0,0.0,0.00023803328804206103,0.019736463204026222,0.0,0.007470504846423864,0.0,0.0,0.0,0.0006529301172122359,0.0,0.0,6.603955262107775e-05,0.0001331606472376734,0.0,0.00023539846006315202,0.00022192717005964369,0.00024267990374937654,0.0,0.0,0.0038608068134635687,0.0,0.0,0.0005603132885880768,0.0008679298916831613,0.0029514464549720287,0.0030884388834238052,0.0,0.0,0.00015227710537146777,0.004959113895893097,0.005281873978674412,0.00022480744519270957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011413897154852748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21313531696796417,0.0,0.0015641256468370557,0.0,0.014374813996255398,0.0,0.006270065438002348
4,0.13333333333333333,0.0022698561660945415,0.0,0.0,0.0,0.0,0.0,0.0,0.0020139433909207582,0.0,0.0,0.0,0.0,0.0,1.9194252672605217e-05,0.0005455662030726671,0.00017751687846612185,0.0003960407921113074,0.028377162292599678,0.0,0.010311436839401722,0.0,0.0,0.0,0.0003505698114167899,0.0,0.0,0.0,0.0010032480349764228,0.0008874144987203181,0.000633031886536628,0.0006378150428645313,0.0,0.0,0.0,0.005571598652750254,0.0,5.9051071730209514e-05,0.0014615458203479648,0.0018471520161256194,0.003519975347444415,0.003717625280842185,0.0,0.0,0.00026828431873582304,0.006400841288268566,0.006804505828768015,0.0002605381596367806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021417468087747693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21482007205486298,0.0,0.0017870860174298286,0.0,0.016418244689702988,0.0,0.004370319657027721
5,0.16666666666666666,0.0020463289692997932,0.0,0.0,0.0,0.0,0.0,0.0,0.0017328279791399837,0.0,0.0,0.0,0.0,0.0,4.29440988227725e-05,0.0017203673487529159,0.00040421736775897443,0.0003831341746263206,0.03931586071848869,0.0,0.011457963846623898,0.0,0.0,0.0,0.000554088328499347,0.0,0.0,4.233494109939784e-05,0.0004107758868485689,0.00020106579177081585,0.0008004449191503227,0.0007925660465843976,0.0,0.0,0.0,0.005663201678544283,0.0,6.959448364796117e-05,0.0018887430196627975,0.0023876666091382504,0.002263812581077218,0.002409128239378333,0.0,0.0,0.0008181151351891458,0.006670509465038776,0.007185833528637886,0.0005434109480120242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21374280750751495,0.0,0.0019942522048950195,0.0,0.017869193106889725,0.013369368389248848,0.01462329737842083
6,0.2,0.0014965705340728164,0.0,0.0,0.0,0.0,0.0,0.0,0.0011780064087361097,0.0,0.0,0.0,0.0,0.0,6.270610174397007e-05,0.004613093100488186,0.00035491687594912946,0.000671404239255935,0.049108460545539856,0.0,0.012878980487585068,0.0,0.0,0.0,0.0003256731142755598,0.0,0.0,1.7317024685326032e-05,0.00024334558111149818,0.0,0.0010825322242453694,0.0010828407248482108,0.0,0.0,0.0,0.0063421460799872875,0.0,0.00021120805467944592,0.0024140048772096634,0.0029935413040220737,0.0013419067254289985,0.0014562978176400065,0.0,0.0,0.0008508816245011985,0.007072089239954948,0.007683769334107637,0.0005981693393550813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21542882919311523,0.0,0.0019751216750591993,0.0,0.01804601587355137,0.005405975040048361,0.006761682219803333
7,0.23333333333333334,0.0017664107726886868,0.0,0.0,0.0,0.0,0.0,0.0,0.0015898380661383271,0.0,0.0,0.0,0.0,0.0,1.0889643817790784e-05,0.010669588111341,0.0005659096059389412,0.0008304098737426102,0.03818734735250473,0.0,0.03481016680598259,0.0004632818163372576,0.0,0.0,0.0,0.0002547113108448684,0.0,0.0,0.0,0.0,0.001093842787668109,0.0010962156811729074,0.0,0.0,0.0,0.007882067933678627,0.0,0.00033871919731609523,0.0014194404939189553,0.0014377012848854065,0.00043844274478033185,0.000776729779317975,0.0,0.0,0.0016434872522950172,0.006093610543757677,0.006488857325166464,0.003392989980056882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005238530691713095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234026938676834,0.0,0.0013683491852134466,0.0,0.013573559932410717,0.0,0.019562462344765663
8,0.26666666666666666,0.0015532230027019978,0.0,0.0,0.0,0.0,0.0,0.0,0.0014484548009932041,0.0,0.0,0.0,0.0,0.0,0.0,0.01416977122426033,0.0010358091676607728,0.0009010680369101465,0.03216829150915146,0.0,0.05053385719656944,0.011942438781261444,0.0,0.0,0.0,0.0,0.00013345722982194275,0.0,0.0,0.0,0.0010304556926712394,0.0011088072787970304,0.0,0.0,0.0,0.01108777429908514,0.0,0.0,0.0006580948829650879,0.0007698182016611099,0.003578901058062911,0.003397773252800107,0.0,0.0,0.0024630865082144737,0.004561000037938356,0.004882686771452427,0.004967645276337862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028071319684386253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826908230781555,0.0,0.0009110935498028994,0.0,0.014622940681874752,0.0,0.09398919343948364
9,0.3,0.00040630187140777707,0.0,0.0,0.0,0.0,0.0,0.0,0.0006722300895489752,0.0,0.0,0.0,0.0,0.0,0.0,0.0292957816272974,0.002035860437899828,0.0015721917152404785,0.037289660423994064,0.0,0.10389921814203262,0.02822781540453434,0.0,0.00070888054324314,0.0,0.0011692589614540339,0.0008858823566697538,0.0,0.0,8.19589477032423e-05,0.001635379041545093,0.0018457918195053935,0.0,0.0,0.0,0.021026207134127617,0.00024151625984814018,0.0,0.002961489139124751,0.002993574133142829,0.013770594261586666,0.013304960913956165,0.0,0.0,0.0017093096394091845,0.004592862445861101,0.004688008222728968,0.008808302693068981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026534153148531914,0.0,0.0,0.0,0.00011598039418458939,0.0,0.0,0.0,0.28612661361694336,0.00016812355897855014,0.0,0.004573820624500513,0.0,0.0,0.08881714940071106
